pid,task,adherence,file
7b0a740a-7888-4857-8947-a4233bb22c3a,Picture-description,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-7b0a740a-7888-4857-8947-a4233bb22c3a/ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0/audio/sub-7b0a740a-7888-4857-8947-a4233bb22c3a_ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0_Picture-description_rec-Picture-description.wav
7b0a740a-7888-4857-8947-a4233bb22c3a,Glides-High-to-Low,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-7b0a740a-7888-4857-8947-a4233bb22c3a/ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0/audio/sub-7b0a740a-7888-4857-8947-a4233bb22c3a_ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0_Glides_rec-Glides-High-to-Low.wav
7b0a740a-7888-4857-8947-a4233bb22c3a,Respiration-and-cough-ThreeQuickBreaths-1,2.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-7b0a740a-7888-4857-8947-a4233bb22c3a/ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0/audio/sub-7b0a740a-7888-4857-8947-a4233bb22c3a_ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav
7b0a740a-7888-4857-8947-a4233bb22c3a,Diadochokinesis-KA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-7b0a740a-7888-4857-8947-a4233bb22c3a/ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0/audio/sub-7b0a740a-7888-4857-8947-a4233bb22c3a_ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0_Diadochokinesis_rec-Diadochokinesis-KA.wav
7b0a740a-7888-4857-8947-a4233bb22c3a,Voluntary-Cough,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-7b0a740a-7888-4857-8947-a4233bb22c3a/ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0/audio/sub-7b0a740a-7888-4857-8947-a4233bb22c3a_ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0_Voluntary-Cough_rec-Voluntary-Cough.wav
7b0a740a-7888-4857-8947-a4233bb22c3a,Diadochokinesis-Pataka,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-7b0a740a-7888-4857-8947-a4233bb22c3a/ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0/audio/sub-7b0a740a-7888-4857-8947-a4233bb22c3a_ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0_Diadochokinesis_rec-Diadochokinesis-Pataka.wav
7b0a740a-7888-4857-8947-a4233bb22c3a,Respiration-and-cough-ThreeQuickBreaths-2,2.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-7b0a740a-7888-4857-8947-a4233bb22c3a/ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0/audio/sub-7b0a740a-7888-4857-8947-a4233bb22c3a_ses-8DE735BF-A7A7-4E3D-B885-0EC22BBEDCE0_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Respiration-and-cough-FiveBreaths-4,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Glides-High-to-Low,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Glides_rec-Glides-High-to-Low.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Prolonged-vowel,3.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Prolonged-vowel_rec-Prolonged-vowel.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Respiration-and-cough-FiveBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Respiration-and-cough-FiveBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Diadochokinesis-buttercup,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Diadochokinesis_rec-Diadochokinesis-buttercup.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Diadochokinesis-PA,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Diadochokinesis_rec-Diadochokinesis-PA.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Picture-description,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Picture-description_rec-Picture-description.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Glides-Low-to-High,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Glides_rec-Glides-Low-to-High.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Word-color-Stroop,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Word-color-Stroop_rec-Word-color-Stroop.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Maximum-phonation-time-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Productive-Vocabulary-5,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Productive-Vocabulary_rec-Productive-Vocabulary-5.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Productive-Vocabulary-4,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Productive-Vocabulary_rec-Productive-Vocabulary-4.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Maximum-phonation-time-2,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Free-speech-1,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Free-speech_rec-Free-speech-1.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Free-speech-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Free-speech_rec-Free-speech-3.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Diadochokinesis-KA,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Diadochokinesis_rec-Diadochokinesis-KA.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Productive-Vocabulary-6,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Productive-Vocabulary_rec-Productive-Vocabulary-6.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Random-Item-Generation,2.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Random-Item-Generation_rec-Random-Item-Generation.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Loudness,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Loudness_rec-Loudness.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Maximum-phonation-time-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Free-speech-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Free-speech_rec-Free-speech-2.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Respiration-and-cough-ThreeQuickBreaths-1,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Productive-Vocabulary-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Productive-Vocabulary_rec-Productive-Vocabulary-3.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Productive-Vocabulary-2,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Productive-Vocabulary_rec-Productive-Vocabulary-2.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Respiration-and-cough-Breath-2,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Diadochokinesis-Pataka,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Diadochokinesis_rec-Diadochokinesis-Pataka.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Respiration-and-cough-ThreeQuickBreaths-2,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Productive-Vocabulary-1,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Productive-Vocabulary_rec-Productive-Vocabulary-1.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Respiration-and-cough-Breath-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Respiration-and-cough-Cough-1,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Cinderella-Story,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Cinderella-Story_rec-Cinderella-Story.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Respiration-and-cough-Cough-2,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Diadochokinesis-TA,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Diadochokinesis_rec-Diadochokinesis-TA.wav
1b07b18b-26f9-405b-a466-29442306a7fe,Rainbow-Passage,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1b07b18b-26f9-405b-a466-29442306a7fe/ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2/audio/sub-1b07b18b-26f9-405b-a466-29442306a7fe_ses-8F8E68BB-E68C-4EA5-B71A-17D7AAE915C2_Rainbow-Passage_rec-Rainbow-Passage.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Respiration-and-cough-FiveBreaths-4,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Picture-description,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Picture-description_rec-Picture-description.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Respiration-and-cough-FiveBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Free-speech-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Free-speech_rec-Free-speech-3.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Diadochokinesis-KA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Diadochokinesis_rec-Diadochokinesis-KA.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Respiration-and-cough-Breath-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Rainbow-Passage,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Rainbow-Passage_rec-Rainbow-Passage.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Maximum-phonation-time-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Maximum-phonation-time-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Free-speech-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Free-speech_rec-Free-speech-2.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Respiration-and-cough-FiveBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Respiration-and-cough-Breath-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Maximum-phonation-time-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Diadochokinesis-Pataka,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Diadochokinesis_rec-Diadochokinesis-Pataka.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Free-speech-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Free-speech_rec-Free-speech-1.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Diadochokinesis-buttercup,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Diadochokinesis_rec-Diadochokinesis-buttercup.wav
15943fd6-c8ba-48b7-a754-ab15a9781831,Diadochokinesis-TA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Diadochokinesis_rec-Diadochokinesis-TA.wav
