pid,task,adherence,file,spectrogram
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Prolonged-vowel,4,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Prolonged-vowel_rec-Prolonged-vowel.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1648.png
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Diadochokinesis-KA,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Diadochokinesis_rec-Diadochokinesis-KA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1649.png
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Diadochokinesis-buttercup,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Diadochokinesis_rec-Diadochokinesis-buttercup.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1650.png
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Respiration-and-cough-Breath-1,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1651.png
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Respiration-and-cough-Breath-2,4,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1652.png
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Diadochokinesis-TA,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Diadochokinesis_rec-Diadochokinesis-TA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1653.png
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Maximum-phonation-time-1,4,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1654.png
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Respiration-and-cough-FiveBreaths-1,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1655.png
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Respiration-and-cough-FiveBreaths-3,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1656.png
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Maximum-phonation-time-3,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1657.png
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Maximum-phonation-time-2,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1658.png
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Respiration-and-cough-FiveBreaths-2,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1659.png
4ce6a1af-c123-41b7-a438-c58a41d1a3d7,Respiration-and-cough-FiveBreaths-4,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7/ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980/audio/sub-4ce6a1af-c123-41b7-a438-c58a41d1a3d7_ses-C4F0CAB1-34EE-42AE-B080-3FDF41E04980_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1660.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Respiration-and-cough-FiveBreaths-1,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1661.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Respiration-and-cough-FiveBreaths-2,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1662.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Respiration-and-cough-FiveBreaths-3,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1663.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Diadochokinesis-TA,4,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Diadochokinesis_rec-Diadochokinesis-TA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1664.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Diadochokinesis-buttercup,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Diadochokinesis_rec-Diadochokinesis-buttercup.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1665.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Respiration-and-cough-FiveBreaths-4,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1666.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Maximum-phonation-time-2,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1667.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Respiration-and-cough-Cough-2,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1668.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Maximum-phonation-time-3,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1669.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Maximum-phonation-time-1,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1670.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Respiration-and-cough-Cough-1,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1671.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Diadochokinesis-KA,4,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Diadochokinesis_rec-Diadochokinesis-KA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1672.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Respiration-and-cough-Breath-1,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1673.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Diadochokinesis-Pataka,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Diadochokinesis_rec-Diadochokinesis-Pataka.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1674.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Glides-Low-to-High,4,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Glides_rec-Glides-Low-to-High.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1675.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Respiration-and-cough-Breath-2,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1676.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Voluntary-Cough,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Voluntary-Cough_rec-Voluntary-Cough.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1677.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Diadochokinesis-PA,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Diadochokinesis_rec-Diadochokinesis-PA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1678.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Breath-Sounds,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Breath-Sounds_rec-Breath-Sounds.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1679.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Loudness,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Loudness_rec-Loudness.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1680.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Prolonged-vowel,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Prolonged-vowel_rec-Prolonged-vowel.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1681.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Glides-High-to-Low,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Glides_rec-Glides-High-to-Low.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1682.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Respiration-and-cough-ThreeQuickBreaths-1,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1683.png
bf78d13e-26f2-4cf3-bc59-d9e248f85eb3,Respiration-and-cough-ThreeQuickBreaths-2,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3/ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465/audio/sub-bf78d13e-26f2-4cf3-bc59-d9e248f85eb3_ses-DEC3BD2E-E20F-4E9F-BCCA-8766EE8D6465_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1684.png
790af78f-f788-48ef-8876-6b9b91e96f71,Glides-Low-to-High,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-790af78f-f788-48ef-8876-6b9b91e96f71/ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F/audio/sub-790af78f-f788-48ef-8876-6b9b91e96f71_ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F_Glides_rec-Glides-Low-to-High.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1685.png
790af78f-f788-48ef-8876-6b9b91e96f71,Maximum-phonation-time-1,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-790af78f-f788-48ef-8876-6b9b91e96f71/ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F/audio/sub-790af78f-f788-48ef-8876-6b9b91e96f71_ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1686.png
790af78f-f788-48ef-8876-6b9b91e96f71,Diadochokinesis-PA,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-790af78f-f788-48ef-8876-6b9b91e96f71/ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F/audio/sub-790af78f-f788-48ef-8876-6b9b91e96f71_ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F_Diadochokinesis_rec-Diadochokinesis-PA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1687.png
790af78f-f788-48ef-8876-6b9b91e96f71,Maximum-phonation-time-3,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-790af78f-f788-48ef-8876-6b9b91e96f71/ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F/audio/sub-790af78f-f788-48ef-8876-6b9b91e96f71_ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1688.png
790af78f-f788-48ef-8876-6b9b91e96f71,Loudness,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-790af78f-f788-48ef-8876-6b9b91e96f71/ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F/audio/sub-790af78f-f788-48ef-8876-6b9b91e96f71_ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F_Loudness_rec-Loudness.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1689.png
790af78f-f788-48ef-8876-6b9b91e96f71,Maximum-phonation-time-2,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-790af78f-f788-48ef-8876-6b9b91e96f71/ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F/audio/sub-790af78f-f788-48ef-8876-6b9b91e96f71_ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1690.png
790af78f-f788-48ef-8876-6b9b91e96f71,Prolonged-vowel,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-790af78f-f788-48ef-8876-6b9b91e96f71/ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F/audio/sub-790af78f-f788-48ef-8876-6b9b91e96f71_ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F_Prolonged-vowel_rec-Prolonged-vowel.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1691.png
790af78f-f788-48ef-8876-6b9b91e96f71,Glides-High-to-Low,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-790af78f-f788-48ef-8876-6b9b91e96f71/ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F/audio/sub-790af78f-f788-48ef-8876-6b9b91e96f71_ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F_Glides_rec-Glides-High-to-Low.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1692.png
790af78f-f788-48ef-8876-6b9b91e96f71,Respiration-and-cough-Breath-2,1,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-790af78f-f788-48ef-8876-6b9b91e96f71/ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F/audio/sub-790af78f-f788-48ef-8876-6b9b91e96f71_ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1693.png
790af78f-f788-48ef-8876-6b9b91e96f71,Respiration-and-cough-Breath-1,1,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-790af78f-f788-48ef-8876-6b9b91e96f71/ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F/audio/sub-790af78f-f788-48ef-8876-6b9b91e96f71_ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1694.png
790af78f-f788-48ef-8876-6b9b91e96f71,Diadochokinesis-Pataka,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-790af78f-f788-48ef-8876-6b9b91e96f71/ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F/audio/sub-790af78f-f788-48ef-8876-6b9b91e96f71_ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F_Diadochokinesis_rec-Diadochokinesis-Pataka.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1695.png
790af78f-f788-48ef-8876-6b9b91e96f71,Diadochokinesis-buttercup,5,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-790af78f-f788-48ef-8876-6b9b91e96f71/ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F/audio/sub-790af78f-f788-48ef-8876-6b9b91e96f71_ses-B4D2DD13-F280-4AC2-ABEF-329E82921E6F_Diadochokinesis_rec-Diadochokinesis-buttercup.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms_nonlabeled/spectrogram_1696.png
