pid,task,adherence,file,spectrogram
15943fd6-c8ba-48b7-a754-ab15a9781831,Voluntary-Cough,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Voluntary-Cough_rec-Voluntary-Cough.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_282.png
15943fd6-c8ba-48b7-a754-ab15a9781831,Breath-Sounds,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Breath-Sounds_rec-Breath-Sounds.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_283.png
15943fd6-c8ba-48b7-a754-ab15a9781831,Respiration-and-cough-Cough-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_284.png
15943fd6-c8ba-48b7-a754-ab15a9781831,Loudness,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Loudness_rec-Loudness.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_285.png
15943fd6-c8ba-48b7-a754-ab15a9781831,Glides-Low-to-High,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Glides_rec-Glides-Low-to-High.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_286.png
15943fd6-c8ba-48b7-a754-ab15a9781831,Prolonged-vowel,3.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Prolonged-vowel_rec-Prolonged-vowel.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_287.png
15943fd6-c8ba-48b7-a754-ab15a9781831,Diadochokinesis-PA,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-15943fd6-c8ba-48b7-a754-ab15a9781831/ses-FAC15A71-AF37-496F-868A-D7927E8C89E6/audio/sub-15943fd6-c8ba-48b7-a754-ab15a9781831_ses-FAC15A71-AF37-496F-868A-D7927E8C89E6_Diadochokinesis_rec-Diadochokinesis-PA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_288.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Respiration-and-cough-ThreeQuickBreaths-2,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_289.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Respiration-and-cough-Cough-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_290.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Prolonged-vowel,2.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Prolonged-vowel_rec-Prolonged-vowel.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_291.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Respiration-and-cough-ThreeQuickBreaths-1,3.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_292.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Respiration-and-cough-Cough-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_293.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Respiration-and-cough-FiveBreaths-4,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_294.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Respiration-and-cough-FiveBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_295.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_296.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Respiration-and-cough-FiveBreaths-2,3.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_297.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Diadochokinesis-Pataka,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Diadochokinesis_rec-Diadochokinesis-Pataka.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_298.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Diadochokinesis-PA,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Diadochokinesis_rec-Diadochokinesis-PA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_299.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Respiration-and-cough-Breath-2,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_300.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Diadochokinesis-buttercup,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Diadochokinesis_rec-Diadochokinesis-buttercup.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_301.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Respiration-and-cough-Breath-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_302.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Glides-High-to-Low,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Glides_rec-Glides-High-to-Low.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_303.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Diadochokinesis-KA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Diadochokinesis_rec-Diadochokinesis-KA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_304.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Maximum-phonation-time-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_305.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Diadochokinesis-TA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Diadochokinesis_rec-Diadochokinesis-TA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_306.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Maximum-phonation-time-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_307.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Glides-Low-to-High,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Glides_rec-Glides-Low-to-High.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_308.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Maximum-phonation-time-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_309.png
1a7d3f7f-714c-4727-ab83-1b400fab2070,Loudness,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070/ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374/audio/sub-1a7d3f7f-714c-4727-ab83-1b400fab2070_ses-1C9C43D4-5E4E-4F7A-A4D1-FB13B42F2374_Loudness_rec-Loudness.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_310.png
ba749edd-38d9-4f87-8742-c71010177050,Glides-High-to-Low,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Glides_rec-Glides-High-to-Low.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_311.png
ba749edd-38d9-4f87-8742-c71010177050,Respiration-and-cough-Breath-1,3.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_312.png
ba749edd-38d9-4f87-8742-c71010177050,Respiration-and-cough-Breath-2,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_313.png
ba749edd-38d9-4f87-8742-c71010177050,Diadochokinesis-PA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Diadochokinesis_rec-Diadochokinesis-PA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_314.png
ba749edd-38d9-4f87-8742-c71010177050,Respiration-and-cough-FiveBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_315.png
ba749edd-38d9-4f87-8742-c71010177050,Glides-Low-to-High,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Glides_rec-Glides-Low-to-High.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_316.png
ba749edd-38d9-4f87-8742-c71010177050,Respiration-and-cough-FiveBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_317.png
ba749edd-38d9-4f87-8742-c71010177050,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_318.png
ba749edd-38d9-4f87-8742-c71010177050,Respiration-and-cough-FiveBreaths-4,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_319.png
ba749edd-38d9-4f87-8742-c71010177050,Diadochokinesis-Pataka,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Diadochokinesis_rec-Diadochokinesis-Pataka.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_320.png
ba749edd-38d9-4f87-8742-c71010177050,Respiration-and-cough-Cough-1,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_321.png
ba749edd-38d9-4f87-8742-c71010177050,Respiration-and-cough-Cough-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_322.png
ba749edd-38d9-4f87-8742-c71010177050,Prolonged-vowel,3.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Prolonged-vowel_rec-Prolonged-vowel.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_323.png
ba749edd-38d9-4f87-8742-c71010177050,Diadochokinesis-TA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Diadochokinesis_rec-Diadochokinesis-TA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_324.png
ba749edd-38d9-4f87-8742-c71010177050,Respiration-and-cough-ThreeQuickBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_325.png
ba749edd-38d9-4f87-8742-c71010177050,Respiration-and-cough-ThreeQuickBreaths-1,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_326.png
ba749edd-38d9-4f87-8742-c71010177050,Loudness,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Loudness_rec-Loudness.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_327.png
ba749edd-38d9-4f87-8742-c71010177050,Breath-Sounds,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Breath-Sounds_rec-Breath-Sounds.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_328.png
ba749edd-38d9-4f87-8742-c71010177050,Voluntary-Cough,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Voluntary-Cough_rec-Voluntary-Cough.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_329.png
ba749edd-38d9-4f87-8742-c71010177050,Diadochokinesis-buttercup,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Diadochokinesis_rec-Diadochokinesis-buttercup.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_330.png
ba749edd-38d9-4f87-8742-c71010177050,Maximum-phonation-time-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_331.png
ba749edd-38d9-4f87-8742-c71010177050,Maximum-phonation-time-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_332.png
ba749edd-38d9-4f87-8742-c71010177050,Diadochokinesis-KA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ba749edd-38d9-4f87-8742-c71010177050/ses-EB224313-6A0F-496D-803B-41CFD3AF420A/audio/sub-ba749edd-38d9-4f87-8742-c71010177050_ses-EB224313-6A0F-496D-803B-41CFD3AF420A_Diadochokinesis_rec-Diadochokinesis-KA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_333.png
